id,MajorAxisLength,MinorAxisLength,Roundness,AspectRation
5338,153.1489718,51.94621527,0.6552945261,2.948221945
5339,144.0378511,48.85470218,0.6495368197,2.948290433
5340,158.8263541,53.86694309,0.6495392228,2.948493919
5341,150.8859348,51.17232217,0.6565028375,2.948584867
5342,150.2789646,50.96470632,0.651285146,2.948686953
5343,157.1976268,53.30889367,0.6736021818,2.948806775
5344,150.7964396,51.13711566,0.6509623122,2.948864786
5345,149.3393239,50.64230006,0.6514579642,2.948904843
5346,150.8443117,51.15212225,0.663547745,2.948935548
5347,162.8403926,55.21892762,0.6716635399,2.948995927
5348,137.3897682,46.58504246,0.6620111487,2.949224921
5349,148.8691459,50.47446674,0.6527121208,2.94939512
5350,153.7192785,52.11801004,0.6566146042,2.949446427
5351,152.1464809,51.58394851,0.6558481548,2.949492727
5352,128.0689805,43.41927003,0.633072439,2.949588522
5353,147.1328463,49.88213206,0.6665874093,2.949610215
5354,150.9460279,51.17487123,0.6563458945,2.949612266
5355,156.4408747,53.03524596,0.6532902156,2.949752977
5356,141.6179304,48.00819163,0.6682261408,2.949870129
5357,159.050728,53.91749257,0.6513670051,2.949891036
5358,153.6482887,52.08572509,0.6526980667,2.949911678
5359,145.106041,49.18745112,0.6484059987,2.950062216
5360,160.462194,54.39177222,0.6560643024,2.950118877
5361,147.5020935,49.99848493,0.6231894352,2.950131263
5362,160.196331,54.29950633,0.6470682912,2.950235496
5363,163.4452343,55.40042336,0.6543664247,2.950252443
5364,162.4903946,55.07641028,0.6600209862,2.950272063
5365,159.4159721,54.03294702,0.6258621325,2.950347536
5366,155.1521491,52.58553595,0.654777532,2.950471956
5367,132.8244182,71.29764465,0.7855347105,1.862956608
5368,130.7822578,44.32583548,0.6941371642,2.950474738
5369,141.7581702,48.04560494,0.6694227678,2.950491941
5370,163.0797445,55.27197362,0.6566987326,2.950496135
5371,149.9514438,50.82202174,0.6591320721,2.950521027
5372,148.4094555,50.29896683,0.6340601524,2.950546798
5373,158.604869,53.75211105,0.6767478867,2.950672373
5374,165.6914303,56.15372873,0.6579175928,2.950675477
5375,154.7604797,52.44811832,0.6669390335,2.950734643
5376,149.5015072,50.66511885,0.6546308346,2.950777787
5377,148.4952453,50.3240444,0.6638078783,2.950781223
5378,149.5372086,50.67503076,0.6374212844,2.950905137
5379,156.3060663,52.96753584,0.6542881033,2.950978629
5380,151.7857451,51.43545169,0.6575965862,2.950994695
5381,155.4758531,52.68513394,0.6695859499,2.951038394
5382,159.7866616,54.14531842,0.6565949232,2.951070679
5383,159.387557,54.00994765,0.6589426596,2.951077792
5384,150.0949356,50.86062478,0.6550001343,2.951102866
5385,141.807265,48.0513913,0.6526072336,2.951158356
5386,149.7286282,50.73507855,0.6765325368,2.951185501
5387,150.2973385,50.92761432,0.6387171725,2.951195348
5388,145.062577,49.15122684,0.6524578945,2.951352109
5389,161.0485841,54.56657627,0.6565293905,2.951414494
5390,161.1743498,54.60894354,0.6631795544,2.951427721
5391,126.3733745,67.82924636,0.8395312731,1.863110402
5392,160.1525231,54.26202214,0.6667557359,2.951466179
5393,150.778824,51.08402241,0.6619786792,2.951584799
5394,150.5611394,51.01026684,0.6581771299,2.951585019
5395,157.244716,53.27219218,0.658465888,2.95172227
5396,152.7460468,51.74740408,0.6503752326,2.951762501
5397,160.6833173,54.43611241,0.6528252238,2.951777968
5398,159.1649215,53.9208085,0.6590353477,2.951827429
5399,148.9347383,50.45364444,0.6689071309,2.951912393
5400,145.2804547,49.2144557,0.6780363701,2.951987432
5401,137.9946629,46.74515569,0.6547424571,2.952063393
5402,150.9982758,51.14341658,0.6700714823,2.952447956
5403,158.8141336,53.79047458,0.6522760933,2.952458309
5404,155.5316916,52.67583117,0.6501148259,2.9526196
5405,153.7371694,52.06598654,0.6531503809,2.952737086
5406,158.0974071,53.54198229,0.6522874746,2.952774633
5407,152.5471828,51.66168347,0.6393167903,2.952810914
5408,157.4211748,53.31129872,0.6491827231,2.952867001
5409,136.9444092,46.3767005,0.635997787,2.952870897
5410,154.223343,52.22770754,0.6690603462,2.952902783
5411,131.2424056,70.39921699,0.823640236,1.864259451
5412,155.3856209,52.6209957,0.6512027117,2.952920575
5413,141.9052358,48.05164165,0.6635391743,2.953181847
5414,153.0870563,51.83754777,0.6569953357,2.953207914
5415,165.5627051,56.05940236,0.6661971803,2.953344098
5416,138.472457,46.88577264,0.6626804034,2.953400342
5417,158.7495122,53.75048089,0.6589001597,2.953452872
5418,153.8109597,52.07771765,0.6523808104,2.953488874
5419,134.6135641,45.57735569,0.6797967773,2.953518519
5420,156.143473,52.86603862,0.6442705898,2.953568625
5421,147.6325265,49.98228504,0.6626944183,2.953697023
5422,165.335028,55.97523549,0.6416505527,2.953717417
5423,153.5231276,51.97409407,0.649626202,2.953839415
5424,149.0397833,50.45351066,0.6318703486,2.954002236
5425,151.1016333,51.14946121,0.6327658826,2.954119744
5426,153.395689,51.92586005,0.6511454504,2.954128999
5427,152.4676849,51.61055254,0.6593044073,2.954195942
5428,165.3778706,55.97941457,0.6536646314,2.954262239
5429,138.3866087,46.84298276,0.6643163128,2.954265518
5430,157.4473569,53.29449888,0.6560804822,2.954289096
5431,154.1454856,52.17627807,0.6692024556,2.954321223
5432,156.9630316,53.12942102,0.6567872873,2.954352382
5433,143.3666085,76.84359808,0.8103744745,1.865693592
5434,125.7942649,67.39900975,0.8084485345,1.866411174
5435,152.6684481,51.67554623,0.6775292559,2.954365445
5436,146.1693239,49.47430026,0.6726487888,2.954449546
5437,150.1469065,50.81978004,0.6401839589,2.954497371
5438,152.9708947,51.77544229,0.6400575294,2.954506769
5439,159.1490906,53.86621067,0.5990862366,2.954525455
5440,159.1264414,53.8583537,0.6665524695,2.954535934
5441,148.6444118,50.30982959,0.6616445363,2.95457991
5442,160.9259264,54.46148225,0.6517129503,2.95485763
5443,159.383722,53.93940659,0.6522799155,2.954866062
5444,147.4669722,49.90634369,0.674402605,2.954874296
5445,138.9684851,47.02993423,0.6345513432,2.954894311
5446,151.2510931,51.18583259,0.6560577743,2.954940566
5447,161.7446867,54.73689523,0.6255668058,2.954948139
5448,160.631641,54.3600802,0.6447300995,2.954955924
5449,149.4628095,50.57905575,0.6501306996,2.955033606
5450,157.9364809,53.44637083,0.667799168,2.955045936
5451,146.4451549,49.55758184,0.6607746287,2.955050458
5452,160.787994,54.40960117,0.6512884366,2.955140095
5453,139.1622117,47.09027033,0.6306868788,2.955222188
5454,152.5923674,51.63296271,0.6646996058,2.955328524
5455,147.4085103,49.87610954,0.6641860033,2.955493355
5456,153.0670699,51.79069597,0.6673300499,2.955493589
5457,147.5862883,49.93621996,0.6648533785,2.955495799
5458,149.3931448,50.54629186,0.6546645978,2.95557081
5459,153.0437793,51.78141521,0.6563396452,2.955573515
5460,137.8433568,46.63838686,0.6416337064,2.955577286
5461,162.3961113,54.94484908,0.5820056794,2.955620299
5462,142.0692727,48.06747288,0.66200578,2.955621842
5463,147.0168346,49.74117005,0.6605804248,2.955636838
5464,148.1133648,50.1112356,0.6472003954,2.955691733
5465,148.7570611,50.32885426,0.687409791,2.955701322
5466,153.5753609,51.95882365,0.6598405266,2.955712816
5467,151.1487545,51.13775905,0.6229832093,2.95571721
5468,139.412303,47.16686846,0.6132816527,2.955725227
5469,162.4539819,54.96080012,0.6531231121,2.955815446
5470,153.6437337,51.9795027,0.6499132301,2.955852321
5471,160.2977078,54.23045145,0.6509316274,2.955861577
5472,154.9917729,52.43486886,0.6419058805,2.955891304
5473,154.3777179,52.22658189,0.6255073856,2.955922298
5474,146.7770459,49.65363766,0.6403506718,2.956017983
5475,157.6213544,53.32128957,0.6534590536,2.956067937
5476,162.1860153,54.86480899,0.6555047672,2.956102797
5477,156.6308502,52.98478757,0.650232517,2.956147555
5478,160.393837,54.25745275,0.6724017683,2.956162314
5479,155.9461781,52.75283621,0.6572505048,2.956166707
5480,159.2587481,53.87185722,0.6389369582,2.956251303
5481,152.4654963,51.57358612,0.6582597434,2.956270985
5482,155.6626903,52.65493337,0.6449423866,2.956279314
5483,161.7296394,54.70577158,0.6141116096,2.956354234
5484,152.2759474,51.5076116,0.6490258689,2.956377567
5485,151.0357087,51.08725435,0.6601612301,2.956426423
5486,147.6176231,49.92901212,0.640301141,2.956550046
5487,154.3650352,52.211194,0.6636608969,2.956550567
5488,155.9141767,52.7343062,0.6130828157,2.956598616
5489,158.905112,53.74531269,0.6577548108,2.956632013
5490,158.055036,53.45703294,0.6519924744,2.956674309
5491,146.8784105,49.67586658,0.6462337758,2.956735748
5492,151.4923238,51.23599084,0.6510328002,2.95675601
5493,152.6314687,51.62083889,0.6359831735,2.95678009
5494,153.174909,51.80272183,0.6587185149,2.956889206
5495,161.9860825,54.78198022,0.6557984543,2.95692273
5496,150.3027712,50.82976982,0.6611203821,2.956983117
5497,159.6503645,53.99058418,0.6286853953,2.957003836
5498,133.2802287,71.38108625,0.8465981683,1.867164479
5499,124.9290798,42.24802804,0.6423363732,2.957039314
5500,149.3639474,50.50937585,0.6389525082,2.957152902
5501,157.4494718,53.24351895,0.6697256903,2.957157507
5502,162.7087933,55.02159227,0.6313325738,2.957180746
5503,151.5467228,51.24405502,0.6472047194,2.957352276
5504,144.3497555,48.8096521,0.6571807613,2.957401851
5505,147.7292638,49.94650268,0.6353425274,2.957749909
5506,154.0771597,52.09217528,0.6506347977,2.957779338
5507,161.4809816,54.59522368,0.6647860686,2.957785877
5508,157.7156473,53.32203326,0.6314830575,2.957795073
5509,158.3402112,53.53212294,0.6427904158,2.957854135
5510,151.8069602,51.32209935,0.6750725372,2.95792577
5511,150.2790938,50.80387666,0.6709547453,2.958024144
5512,141.9425399,47.98163974,0.625396023,2.958267802
5513,134.0007968,45.29632542,0.6428028468,2.958314953
5514,162.0492325,54.77460622,0.6439301006,2.95847371
5515,146.2729474,49.43725234,0.6558198092,2.95875965
5516,155.1605373,52.43899538,0.6634904613,2.958876999
5517,157.2313522,53.13828105,0.6443422149,2.958909265
5518,161.6992538,54.64647912,0.6551170875,2.959005894
5519,159.8057477,54.00621908,0.6324273942,2.959024912
5520,131.0082397,70.13307284,0.8036731344,1.867995147
5521,162.0144125,54.75248021,0.6512705884,2.959033305
5522,139.49631,47.14174304,0.6294806806,2.959082567
5523,160.0053646,54.07142013,0.6574169551,2.959148552
5524,150.8212455,50.96751267,0.6474080925,2.95916433
5525,154.0472804,52.05697491,0.6472865904,2.959205383
5526,156.0932959,52.74673646,0.6164005381,2.959297699
5527,158.5508326,53.57703103,0.6412642228,2.959306061
5528,151.4295906,51.16988542,0.6537831839,2.959349809
5529,157.0786228,53.07675536,0.6480768724,2.959461665
5530,158.7848199,53.65254808,0.6375134047,2.959501936
5531,156.4689264,52.86942879,0.6578728081,2.959535027
5532,155.8782556,52.66848312,0.6471011112,2.959611638
5533,147.777995,49.93138939,0.6486396829,2.959621129
5534,160.3939081,54.19403754,0.6554816307,2.959622782
5535,153.2488633,51.77567239,0.6428453953,2.959862349
5536,151.7100691,51.25438164,0.617102089,2.95994341
5537,155.0947886,52.39694631,0.6488930192,2.959996709
5538,146.5270702,49.50053359,0.6591534313,2.960110923
5539,149.216012,50.40599191,0.5230637106,2.96028322
5540,150.1673762,50.72691406,0.6672008134,2.960309709
5541,157.6173298,53.24340214,0.669868669,2.960316649
5542,150.9084308,50.97626163,0.6575405304,2.960366767
5543,157.3702889,53.15402286,0.6397785785,2.960646824
5544,145.0164943,48.98073175,0.6538752309,2.96068452
5545,132.6926082,70.95355472,0.8098420939,1.87013334
5546,156.2976955,52.78873004,0.6444129292,2.960815601
5547,135.18108,45.6565611,0.652585772,2.960824834
5548,157.5116416,53.19730251,0.6507360836,2.960895273
5549,158.3425382,53.47722533,0.6516672813,2.960934066
5550,144.8532924,48.92138703,0.6514035393,2.960940014
5551,146.548035,49.49162322,0.6499164688,2.961067458
5552,157.3076064,53.12502181,0.6658516499,2.961083141
5553,159.4955481,53.86318021,0.6569911092,2.96112386
5554,156.4230458,52.82528725,0.6501508655,2.961139522
5555,152.7037393,51.5678429,0.6505704142,2.961220223
5556,141.4012966,75.591632,0.8303925154,1.870594573
5557,147.5904911,49.83999601,0.6587860596,2.961286174
5558,159.1413462,53.74048555,0.6359517854,2.961293418
5559,145.7364659,49.21374846,0.6460513214,2.961295785
5560,145.9479147,49.28504339,0.6223457714,2.961302347
5561,142.2836266,75.96934715,0.8273201275,1.872908377
5562,131.3784495,44.36453258,0.6702356505,2.961339653
5563,153.0741115,51.68987348,0.66242735,2.961394586
5564,158.6021447,53.55569219,0.6348662848,2.961443279
5565,158.2547211,53.43770771,0.6552313069,2.961480346
5566,150.3776969,50.77503788,0.6345919978,2.961646178
5567,166.5583489,56.23766951,0.6144730684,2.961686542
5568,149.940304,50.62662109,0.6527401704,2.961688944
5569,165.6927999,55.94529407,0.647817439,2.961693251
5570,153.0308885,51.66978331,0.6676122674,2.961709507
5571,159.2512003,53.75999206,0.6615168081,2.962262348
5572,137.9374754,46.56480125,0.6569442858,2.962269175
5573,158.8646709,53.62722061,0.6463343927,2.962388672
5574,161.7552779,54.60245677,0.6535179532,2.962417581
5575,158.6470578,53.55171521,0.6475169008,2.962501895
5576,163.3342362,55.13134889,0.6391716882,2.962638127
5577,150.0354901,50.64181857,0.6655378521,2.962679744
5578,144.3781238,48.72964225,0.6526759415,2.962839806
5579,158.4130382,53.46608279,0.6505373668,2.962869729
5580,157.5398923,53.17095877,0.6351058809,2.962893579
5581,142.1697325,47.98308078,0.649719124,2.962913806
5582,163.8068048,55.28501639,0.6594150654,2.962951185
5583,161.6644513,54.56160834,0.6556153293,2.962970782
5584,160.1887944,54.06180496,0.6545584565,2.963067817
5585,157.2313988,53.06258393,0.6507657531,2.963131216
5586,156.3951476,52.77988244,0.5499437865,2.963158316
5587,165.6692051,55.90946609,0.6634268536,2.963169149
5588,153.4566554,51.78687973,0.6653587782,2.963234244
5589,140.3217798,74.91866202,0.8203714714,1.872988331
5590,159.4729652,53.81675773,0.6597441442,2.963258507
5591,142.1534456,47.96947614,0.6819276459,2.963414592
5592,127.7584249,43.11101917,0.6572418717,2.963474938
5593,153.2979359,51.72840321,0.6513130135,2.963515716
5594,166.7199527,56.25495479,0.646875086,2.963649217
5595,160.1021238,54.02173221,0.6647245594,2.963661424
5596,141.3695345,47.70090122,0.6505759838,2.963665904
5597,145.8641385,49.21706309,0.6576978962,2.963690423
5598,149.6779613,50.50224307,0.646938944,2.963788384
5599,157.2918666,53.06821489,0.6534901272,2.963956238
5600,154.0145675,51.96186061,0.6563425111,2.963992546
5601,153.9442877,51.93625618,0.6471558188,2.964100592
5602,151.6838626,51.16900983,0.6296052609,2.964369705
5603,156.9150278,52.93160718,0.6291047255,2.964486365
5604,152.0313915,51.28255418,0.6441416699,2.964583061
5605,168.1086721,56.7051641,0.6528702899,2.964609569
5606,146.101618,49.28188482,0.671416022,2.964611004
5607,163.6560211,55.20172654,0.6726797788,2.964690262
5608,133.3366032,44.97457573,0.6651763052,2.964710639
5609,160.2417475,54.04909806,0.6654619354,2.964744154
5610,152.7202318,51.51185969,0.6692192917,2.964758655
5611,157.7927312,53.2223154,0.6260880033,2.964785165
5612,153.3291636,51.71549463,0.6624590438,2.964859269
5613,152.2745094,51.35923305,0.6238609753,2.96489064
5614,154.9283881,52.25373028,0.6382142213,2.96492494
5615,164.3451036,55.42870017,0.6679399988,2.964982095
5616,143.8732577,48.52392129,0.6641314392,2.964996519
5617,124.183541,66.29270076,0.8127354196,1.873261152
5618,153.4970087,51.76941431,0.6436677258,2.96501343
5619,147.3225526,49.68691607,0.6428119289,2.965017035
5620,149.2834057,50.34746574,0.638630418,2.965062959
5621,154.5868181,52.13437326,0.6404738595,2.965161149
5622,165.6930218,55.87816671,0.6297537878,2.965255153
5623,154.8726302,52.22603565,0.6702801338,2.965429566
5624,161.2205923,54.36627469,0.6596075404,2.965452262
5625,147.7609182,49.82331668,0.6451370732,2.965698151
5626,159.8066779,53.88385051,0.6689171035,2.965762031
5627,158.475431,53.43422458,0.6201100151,2.965803887
5628,161.9403403,54.60216467,0.636144742,2.965822715
5629,160.6964864,54.182205,0.6593968972,2.965853575
5630,150.0261737,50.58350413,0.6525069434,2.965911047
5631,148.2589721,49.98717159,0.6595942037,2.965940409
5632,141.7360251,47.78734735,0.6162612835,2.965973902
5633,153.4696286,51.74297497,0.6750837749,2.96599932
5634,141.0583994,47.55826952,0.6524204728,2.966012027
5635,145.5704071,49.0789666,0.6702959932,2.966044666
5636,148.0856104,49.92686061,0.6306437418,2.966050911
5637,144.8964671,48.85156848,0.6624634151,2.966055577
5638,163.3725237,55.0798003,0.6628510894,2.966105956
5639,144.8973896,48.84521112,0.6513239925,2.966460505
5640,142.2277011,75.76813253,0.8327815361,1.877144075
5641,158.102039,53.29581521,0.6501202204,2.96650006
5642,136.8247893,46.12238372,0.650112507,2.966559363
5643,137.492403,46.34660321,0.6636566939,2.966612296
5644,154.4358779,52.05730257,0.6511831863,2.966651561
5645,169.3720544,57.09085428,0.6534057648,2.966710807
5646,166.4928374,56.11923701,0.6543203303,2.966769441
5647,149.3160952,50.32914305,0.6494807206,2.966791926
5648,150.8349297,50.84051765,0.6538567955,2.966825215
5649,149.715516,50.46178264,0.6596829046,2.966908978
5650,156.0225931,52.58577458,0.6536680224,2.967011409
5651,132.8561888,70.76420779,0.7736190571,1.877448967
5652,154.6519357,52.11980427,0.6481037818,2.96723938
5653,155.792745,52.50412352,0.6477350924,2.9672478
5654,141.3832324,47.64650093,0.6268444761,2.967337153
5655,143.6587143,48.41245644,0.6363534797,2.967391553
5656,147.4170961,49.6784694,0.6578929349,2.967424276
5657,159.1265036,53.62239153,0.6504737909,2.967538356
5658,165.1907198,55.66500397,0.6461183147,2.967586599
5659,138.2244267,73.6155806,0.8257874637,1.877651791
5660,149.0599985,50.22768624,0.6643262634,2.967685944
5661,147.4299706,49.67839272,0.6486211843,2.967688013
5662,139.5426134,47.0201941,0.6715213363,2.967716659
5663,149.3545162,50.32538044,0.6662039573,2.96777719
5664,160.6867158,54.14345067,0.6334146705,2.96779599
5665,149.1586922,50.25707632,0.6515201357,2.967914234
5666,153.4299602,51.6952026,0.6304166206,2.967972897
5667,152.5757846,51.40711516,0.6533981516,2.967989628
5668,161.9690607,54.57084479,0.6475536234,2.968051188
5669,149.5801585,50.39647398,0.6366754952,2.968067936
5670,150.8738033,50.83223867,0.6583590871,2.968073161
5671,169.0194298,56.94513297,0.6575211046,2.968110196
5672,160.6386757,54.12152083,0.6457148314,2.968110897
5673,156.7597404,52.81453676,0.6559219164,2.968117303
5674,159.7141766,53.80979429,0.6546919975,2.968124645
5675,164.9844426,55.58489321,0.6497915585,2.968152551
5676,153.3066685,51.64920882,0.6547016059,2.968228788
5677,163.3299617,55.0242419,0.6490978948,2.968327342
5678,121.5371264,64.70667888,0.789272644,1.878277923
5679,147.8905035,49.82205713,0.6522898737,2.968374091
5680,163.3404509,55.02420948,0.6564005292,2.968519719
5681,154.9496055,52.19741232,0.6400760699,2.968530405
5682,156.0073124,52.5534234,0.649995974,2.968547095
5683,149.7248421,50.43544765,0.6322614809,2.968643069
5684,150.7389594,50.77608731,0.6569580319,2.968699784
5685,161.0273813,54.24157487,0.6601110964,2.968707705
5686,155.2096275,52.28176536,0.6498220937,2.968714358
5687,160.491076,54.05986173,0.634574527,2.968765936
5688,148.764425,50.10852054,0.6506689118,2.968844886
5689,149.7879759,50.45319113,0.6405536774,2.968850386
5690,130.0943567,43.81932522,0.6586855396,2.968880877
5691,158.5874072,53.41631317,0.6645750844,2.968894664
5692,168.1461405,56.63555639,0.6513382998,2.968914782
5693,164.0509985,55.2537229,0.6327271852,2.969048778
5694,152.7046084,51.43175685,0.6473636573,2.969072374
5695,153.5764248,51.72389276,0.6640362478,2.969158287
5696,162.1552232,54.61268196,0.6166122026,2.969186229
5697,153.7593575,51.78418514,0.6375805252,2.969233889
5698,157.6264372,53.08642114,0.6386287147,2.969242111
5699,153.4738754,51.68693896,0.6335791042,2.96929705
5700,157.3215257,52.98173185,0.6433116754,2.969354156
5701,158.1135337,53.2483278,0.6619706665,2.969361484
5702,145.0507138,48.84782415,0.658714236,2.969440632
5703,141.6902084,47.71328526,0.6596936173,2.969617531
5704,144.3902182,48.6214313,0.6438975896,2.969682592
5705,155.3607039,52.31333651,0.6440744264,2.969810651
5706,152.2105067,51.25173702,0.6546158017,2.969860448
5707,161.6781736,54.43960639,0.6385952207,2.969863015
5708,158.2690967,53.29155328,0.6686942293,2.969872089
5709,144.4990879,48.65492498,0.6535174007,2.969875874
5710,150.5603067,80.08425667,0.7102522871,1.880023778
5711,140.217481,74.5674772,0.8352473187,1.880410686
5712,163.5025261,55.05189241,0.6469967906,2.969971039
5713,137.0909571,46.15714958,0.6500148101,2.970091488
5714,157.9859746,53.19144226,0.6528396026,2.970138953
5715,153.8905362,51.81205351,0.6412697232,2.970168634
5716,161.0161562,54.21110803,0.6500168272,2.970169068
5717,168.3479825,56.67791887,0.598167483,2.970256952
5718,154.6123969,82.18656893,0.8225422825,1.881236787
5719,150.5372363,80.00749566,0.835569961,1.881539161
5720,138.5345409,73.59226907,0.8268173998,1.882460516
5721,154.942516,52.16369093,0.6499396295,2.970313512
5722,157.878959,53.15181012,0.6731204736,2.970340214
5723,162.1164886,54.57730044,0.6584299844,2.970401381
5724,155.6337099,52.39327679,0.676149265,2.970490098
5725,156.1331067,52.56034927,0.658217803,2.970549261
5726,161.9502854,54.51851347,0.6488472125,2.970555782
5727,147.9316698,49.79808947,0.6694149991,2.970629422
5728,151.6965789,51.065112,0.6621058212,2.970650077
5729,159.308992,53.62688643,0.6657380429,2.97069255
5730,148.8496283,50.10583738,0.6692974263,2.970704335
5731,158.6234022,53.3953295,0.6536453002,2.970735525
5732,136.3471636,45.89591421,0.6612514481,2.970790886
5733,150.5321838,50.66919903,0.6477842847,2.970881456
5734,143.3667357,48.25614511,0.6621813555,2.97095293
5735,118.2358822,62.7673467,0.8130282388,1.883716429
5736,155.0051624,52.17156579,0.6669964324,2.971065945
5737,149.9183296,50.45883838,0.654749141,2.971101483
5738,154.2725853,51.92327739,0.6448231818,2.971164246
5739,158.3423367,53.29242765,0.6521325389,2.971197666
5740,154.3374055,51.94332028,0.6702219697,2.971265692
5741,157.8716969,53.12885484,0.6518225845,2.971486914
5742,160.5001191,54.01036905,0.6681462935,2.971653814
5743,167.6427584,56.41392719,0.6364788391,2.971655525
5744,154.9573971,52.14451046,0.6579017452,2.971691474
5745,150.135025,50.51977397,0.6652717356,2.971807141
5746,157.6332535,53.04269587,0.6089704095,2.971818286
5747,166.0053867,55.85772392,0.6587662832,2.971932528
5748,157.2382934,52.90721769,0.6487217889,2.971963001
5749,160.5355328,54.01560949,0.6658490059,2.97202113
5750,154.7351712,52.06201351,0.6246918464,2.972131902
5751,163.563718,55.02834882,0.6391474831,2.972353731
5752,143.1008588,48.14340295,0.6699938063,2.9723877
5753,158.7914697,53.42216872,0.6566312847,2.972389057
5754,140.2778629,47.1928574,0.6655234865,2.972438428
5755,158.3564668,53.27357614,0.6568769547,2.972514298
5756,144.7845088,48.70695784,0.6436302189,2.972563165
5757,126.5405899,67.17405337,0.7990326052,1.883771837
5758,149.9417648,50.44078875,0.6417982489,2.972629265
5759,141.6359458,47.64635603,0.6560076445,2.972650117
5760,158.9644804,53.47478316,0.6547611224,2.972699859
5761,156.1740811,52.53603217,0.6250549471,2.972704155
5762,154.1901757,51.8672751,0.656269172,2.972783425
5763,160.791101,54.08660156,0.6393250776,2.972845333
5764,152.2915433,51.22526776,0.6685443705,2.972977009
5765,152.7813364,51.38542763,0.6536922709,2.973242483
5766,161.4452434,54.29801911,0.6611434849,2.97331737
5767,162.8909526,54.78394591,0.6371578417,2.973333701
5768,155.120379,52.16989227,0.6421268054,2.973369741
5769,156.274949,52.55784201,0.6516530729,2.973389755
5770,148.5484697,49.95845496,0.6254900665,2.973440027
5771,168.3459916,56.61604246,0.6526440128,2.973468019
5772,154.6847503,52.02060213,0.6499316808,2.973528641
5773,157.4004497,52.93181249,0.6377214317,2.97364557
5774,150.3977054,50.57573733,0.6591671212,2.973712561
5775,157.2231324,52.87031556,0.651255324,2.973750596
5776,146.6323967,49.30568515,0.6658268118,2.973945018
5777,153.763186,51.70307196,0.6556146588,2.973966153
5778,160.1198316,53.84036395,0.6522047232,2.973973796
5779,158.368329,53.24944535,0.6421046524,2.974084106
5780,161.7214203,54.376023,0.6450468874,2.974131086
5781,148.8717298,50.0553252,0.6553559402,2.974143694
5782,155.5104125,52.28705489,0.6465372362,2.974166605
5783,151.2190693,50.84417248,0.6279809959,2.974167185
5784,153.5728991,51.63530988,0.6577419049,2.97418374
5785,143.1653775,48.13596945,0.6671026401,2.974187061
5786,150.257739,50.52051172,0.6492170874,2.974192736
5787,152.899727,51.40682712,0.6492727233,2.974307802
5788,154.5959936,51.97432155,0.6641356154,2.974468719
5789,149.1026269,50.12704203,0.6569483402,2.974494822
5790,159.6203066,53.66180908,0.6568267605,2.974560667
5791,160.2845949,53.88499583,0.6619821554,2.974568198
5792,158.1728352,53.17495188,0.6645931234,2.974574112
5793,151.6583216,50.982336,0.644414545,2.974722885
5794,117.4334846,39.47673931,0.649762915,2.974751377
5795,134.3173669,71.19383028,0.8228484124,1.886643356
5796,137.5736283,72.88168893,0.7808367509,1.887629531
5797,135.1827797,45.44291886,0.6641260644,2.974782058
5798,144.970814,48.73318002,0.6586248223,2.974786664
5799,146.6020976,49.28096154,0.6564831008,2.974822184
5800,160.280617,53.87713917,0.6518722081,2.974928133
5801,144.8170214,48.67839046,0.6667909471,2.97497555
5802,156.3961123,52.57017298,0.6426953867,2.974997102
5803,156.022803,52.44360368,0.635095415,2.975058769
5804,164.3688857,55.24848629,0.6155092364,2.975083965
5805,154.0474005,51.77844134,0.6461878784,2.97512626
5806,158.0972375,53.13913316,0.642919554,2.9751565
5807,142.8753128,75.63050011,0.8416735755,1.889122941
5808,153.0886743,51.45429941,0.6217652493,2.975235812
5809,155.3624077,52.21809768,0.6651329198,2.975259816
5810,155.980245,52.42490215,0.6423440639,2.975308271
5811,161.884789,54.40706017,0.6599952744,2.975437167
5812,146.5440283,77.57146659,0.8005827207,1.88914861
5813,157.1097685,52.802088,0.6534121603,2.975446133
5814,151.8838209,51.04370642,0.6327850939,2.975564111
5815,146.317385,49.17279275,0.6500607326,2.975576061
5816,151.8909903,51.04443357,0.6591799163,2.975662176
5817,148.3880217,49.86720676,0.6690671353,2.975663394
5818,149.3015542,50.17400211,0.6776365784,2.975675608
5819,156.9071052,52.72739943,0.672957318,2.975817257
5820,143.763664,48.31042251,0.6590663673,2.97583123
5821,133.880735,44.98843659,0.669084564,2.975892144
5822,154.3362425,51.86099038,0.6488460195,2.975960184
5823,159.1320119,53.47098072,0.6254610057,2.976044384
5824,150.0769358,50.42709894,0.6437233147,2.976116789
5825,158.0671863,53.11049405,0.6014823242,2.97619499
5826,135.1358826,45.40457114,0.6512256945,2.976261624
5827,144.8477589,48.66689194,0.6410615073,2.976310035
5828,146.9575778,49.37527818,0.6476066887,2.976339238
5829,156.3686221,52.53700099,0.6659605659,2.976352269
5830,146.7151282,49.29227663,0.6567667708,2.976432378
5831,162.783454,54.68713275,0.6471147174,2.97663172
5832,156.6707035,52.63332325,0.644476034,2.976644715
5833,146.2565712,49.13319402,0.6423458426,2.976736484
5834,155.4264052,52.20955043,0.6597748872,2.976972678
5835,153.2439499,51.47636478,0.6564636812,2.97697692
5836,158.4098937,53.21129782,0.6559214485,2.97699737
5837,147.1289428,49.41925551,0.6704948071,2.97715822
5838,158.7512644,53.32294201,0.6513968057,2.97716627
5839,161.4093688,54.21364389,0.6600494199,2.977283157
